lastName,gender
Lepiańka,f
Lepieszka,f
Lepionka,f
Lepiorz-Krupka,f
Lepioszka,f
Lepka,f
Lepka-Sieradzka,f
Lerka,f
Les-Grzanka,f
Lesiczka,f
Lesik-Gałka,f
Lesiński-Sztuka,f
Lesman-Pańka,f
Lesnobrodzka,f
Lessnau-Sieradzka,f
Leszczka,f
Leszczyńka,f
Leszczyński-Czeczatka,f
Leszczyński-Czeczotka,f
Leszczyński-Płużyczka,f
Leszka,f
Leszkiewicz-Czajka,f
Leszkowski-Szyszka,f
Leśniak-Zawadzka,f
Leśniewski-Kudełka,f
Leśniewski-Wekka,f
Leśniewski-Zagrodzka,f
Letka,f
Letka-Łątka,f
Lewa-Gibka,f
Lewandowski-Chołka,f
Lewandowski-Grodzka,f
Lewandowski-Jabłonka,f
Lewandowski-Małetka,f
Lewandowski-Mika,f
Lewandowski-Pajestka,f
Lewandowski-Witoszka,f
Lewczuk-Kuzyka,f
Lewicki-Bogorodzka,f
Lewicki-Sroka,f
Lewitzka,f
Lewkowicz-Pokrzywka,f
Lew-Mroczka,f
Lezianka,f
Leżałka,f
Leżanka,f
Lędzka,f
Liban-Gałka,f
Liberadzka,f
Liberedzka,f
Liberka,f
Libidzka,f
Libionka,f
Libront-Kroczka,f
Libudzka,f
Lichowski-Płonka,f
Lichtański-Trawka,f
Lidka,f
Lidtka,f
Lidzka,f
Liebner-Pientkapientka,f
Liedka,f
Liedtka,f
Lietka,f
Ligejka,f
Ligęzka,f
Lijka,f
Lika,f
Limanowka,f
Limanówka,f
Linca-Belka,f
Linka,f
Link-Nijaka,f
Linowski-Gromadzka,f
Liotka,f
Lipczyński-Niedziółka,f
Lipka,f
Lipka-Kazanka,f
Lipka-Kozanka,f
Lipowski-Deka,f
Lippka,f
Lipski-Rybka,f
Lipski-Szmatka,f
Lirka,f
Lischka,f
Lisek-Kudybka,f
Lisiczka,f
Liskiewicz-Trąbka,f
Lisowski-Konopka,f
Listopadzka,f
Liszka,f
Liszka-Pietruszka,f
Liśka,f
Literski-Rybka,f
Litewka,f
Litka,f
Litman-Zawadzka,f
Litwinka,f
Litwin-Mroczka,f
Lobka,f
Lochka,f
Lompart-Mika,f
Lonka,f
Lopka,f
Lorberka,f
Lorbietzka,f
Lorec-Motyka,f
Lorek-Junka,f
Lorek-Klapka,f
Lorek-Konopka,f
Lorens-Litka,f
Lorenz-Zawadzka,f
Loszka,f
Lotka,f
Lubaradzka,f
Lubaszaka,f
Lubaszka,f
Luberadzka,f
Lubetzka,f
Lubieniecki-Siadaczka,f
Lubionka,f
Lubka,f
Lubner-Brańka,f
Luboradzka,f
Lubotzka,f
Lubowiecki-Konopka,f
Lubowiedzka,f
Lubryka,f
Lubuszka,f
Lubuśka,f
Luczka,f
Ludka,f
Ludwikowski-Gromadka,f
Ludzka,f
Luka,f
Lukas-Domaradzka,f
Luleczka,f
Lulka,f
Lupka,f
Luranc-Olszówka,f
Lurka,f
Luszka,f
Lutka,f
Luzar-Główka,f
Lyka,f
Lyszka,f
Łabendzka,f
Łabędzka,f
Łabędzka-Bereszka,f
Łabówka,f
Łabuda-Nalepka,f
Łabudka,f
Łabudzka,f
Łabuńka,f
Łabuszewski-Pyrka,f
Łabutka,f
Łacińka,f
Ładowski-Gałka,f
Ładyka,f
Łagiewka,f
Łagodzka,f
Łagódka,f
Łagótka,f
Łajka,f
Łaka,f
Łakotka,f
Łamejka,f
Łangiewka,f
Łangowski-Szczotka,f
Łanka,f
Łanoszka,f
Łanuszka,f
Łańka,f
Łapiński-Tyszka,f
Łapka,f
Łapszyński-Krajenka,f
Łapuka,f
Łapuńka,f
Łasisz-Deka,f
Łaski-Stuczka,f
Łasówka,f
Łastówka,f
Łaszczka,f
Łaszczotka,f
Łatka,f
Łattka,f
Łatyszonek-Hęćka,f
Ławecki-Matyka,f
Ławeczka,f
Ławiński-Sobutka,f
Łazienka,f
Łazinka,f
Łazowski-Powałka,f
Łazuka,f
Łazutka,f
Łaźniczka,f
Łączka,f
Łądka,f
Łągiewka,f
Łąka,f
Łątka,f
Łebka,f
Łenka,f
Łentka,f
Łezka,f
Łędka,f
Łędzka,f
Łękawski-Tomaka,f
Łętka,f
Łętowski-Zatyka,f
Łobodziński-Tyszka,f
Łobodzka,f
Łodka,f
Łodtka,f
Łołka,f
Łondka,f
Łongiewka,f
Łontka,f
Łopaśka,f
Łopatka,f
Łopieński-Władyka,f
Łopka,f
Łopoka,f
Łosieczka,f
Łostówka,f
Łoszewski-Grażka,f
Łośka,f
Łotka,f
Łotuszka,f
Łozowski-Babuśka,f
Łożyczka,f
Łódka,f
Łódtka,f
Łódzka,f
Łótka,f
Łubianka,f
Łuczak-Maślanka,f
Łuczka,f
Łuczkowski-Kondelka,f
Łuczkowski-Pałka,f
Łuczyńka-Motyka,f
Łudzka,f
Łuka,f
Łukasik-Mańka,f
Łukaszewicz-Kopka,f
Łukaszewski-Sprawka,f
Łukaszewski-Tarka,f
Łukaszka,f
Łukomski-Prządka,f
Łupawka,f
Łupinka,f
Łuszczka,f
Łuszczyński-Maligłówka,f
Łuszczyński-Nitka,f
Łuzuka,f
Łyczka,f
Łyczkowski-Całka,f
Łyczywek-Pałka,f
Łydka,f
Łyka,f
Łykawka,f
Łyłka,f
Łynka,f
Łypka,f
Łysiak-Szczotka,f
Łyskawka,f
Łyskowka,f
Łyskowski-Pestka,f
Łyszka,f
Łytka,f
Łyżeczka,f
Łyżka,f
Łyżwa-Zielonka,f
Macałka,f
Macanka,f
Machaczka,f
Machinka,f
Mach-Jaskułka,f
Machnicki-Hławiczka,f
Machniewski-Soszka,f
Machnik-Słomka,f
Machotka,f
Machowski-Mońka,f
Machul-Muzyka,f
Maciarz-Kokoszka,f
Maciaszek-Podstawka,f
Maciążka,f
Maciborka,f
Maciborski-Pytka,f
Maciczka,f
Maciejewski-Kruszka,f
Maciejewski-Serówka,f
Maciejewski-Siomka,f
Maciejka,f
Maciejowski-Rączka,f
Macierzanka,f
Macigłówka,f
Macika,f
Maciołka,f
Maciółka,f
Maciszka,f
Maciuka,f
Maciuszka,f
Maczka,f
Maczuga-Piętka,f
Maćczak-Mańka,f
Maćka,f
Maćkowiak-Krupka,f
Maćkówka,f
Madajewski-Partyka,f
Madajka,f
Madaj-Paterka,f
Madejka,f
Madeka,f
Madera-Paśmionka,f
Madetka,f
Madryka,f
Magdziarz-Tabaczka,f
Magiełka,f
Magiera-Gorzka,f
Magierka,f
Magolewski-Płotka,f
Magryta-Mąka,f
Maika,f
Mainka,f
Maitzka,f
Majbrodzka,f
Majcherczyk-Gruszka,f
Majchrowski-Gruszka,f
Majchrzak-Skórka,f
Majchrzyk-Kopałka,f
Majczak-Kiszka,f
Majda-Szczotka,f
Majder-Sroka,f
Majdoszka,f
Majenka,f
Majerczyk-Marchewka,f
Majerczyk-Żabówka,f
Majewski-Górka,f
Majewski-Kapischka,f
Majewski-Kępka,f
Majewski-Marchewka,f
Majewski-Pyrka,f
Majewski-Sroka,f
Majgrodzka,f
Majka,f
Majmesku-Zimnowodzka,f
Majorek-Surówka,f
Majos-Sroka,f
Majówka,f
Maj-Pałka,f
Maj-Surdyka,f
Majtka,f
Majtyka,f
Majunka,f
Majzner-Rułka,f
Maka,f
Makiełka,f
Makoszka,f
Makowiczka,f
Makowiecki-Konopka,f
Makowka,f
Makowski-Główka,f
Makowski-Mainka,f
Makowski-Szałabawka,f
Makówka,f
Maksimowicz-Spyrka,f
Makuszka,f
Malaika,f
Malajka,f
Malaka,f
Malanka,f
Malaszka,f
Malawka,f
Malawski-Reszka,f
Malecha-Konopka,f
Maleika,f
Malejka,f
Malek-Podjadzka,f
Malenka,f
Maleńka,f
Malesza-Pietruszka,f
Maleszka,f
Maletka,f
Maleyka,f
Malicki-Kapołka,f
Malicki-Mitka,f
Malicki-Pałka,f
Malicki-Smółka,f
Maliglowka,f
Maligłowka,f
Maligłówka,f
Maligówka,f
Malik-Partyka,f
Malinka,f
Malinowka,f
Malinowsaka,f
Malinowski-Konopka,f
Malinowski-Limanówka,f
Malinowski-Mykietka,f
Malinowski-Tabaka,f
Malinowski-Zawadzka,f
Malisz-Aftyka,f
Malitka,f
Malka,f
Malonka,f
Maloszek-Klaczka,f
Malotka,f
Malottka,f
Maluśka,f
Malyszka,f
Małaczyński-Garstka,f
Małanka,f
Małek-Rodzinka,f
Małek-Zasadzka,f
Małeszka,f
Małetka,f
Małka,f
Małobęcki-Puka,f
Małochleb-Bryłka,f
Małowiczka,f
Małowidzka,f
Małudka,f
Małuszka,f
Małyszka,f
Mamełka,f
Mamuszka,f
Mandalka,f
Mandelka,f
Mandryka,f
Mandryk-Jasiówka,f
Mandyka,f
Mandziuk-Ścirka,f
Manika,f
Maniurka,f
Manjurka,f
Manka,f
Mansfeld-Wloka,f
Manterys-Płonka,f
Mantewka,f
Mantyka,f
Mańka,f
Marchefka,f
Marchewka,f
Marciniak-Domaradzka,f
Marciniak-Garstka,f
Marciniak-Grudka,f
Marciniak-Kulka,f
Marciniak-Rudzka,f
Marciniak-Sroka,f
Marciniszyn-Łapka,f
Marcinkowski-Mihułka,f
Marcinkowski-Terka,f
Marcinków-Matulka,f
Marciszewski-Całka,f
Marciszka,f
Marconi-Betka,f
Marcówka,f
Marcyśka,f
Marczak-Piętka,f
Marczewka,f
Marczewski-Kuzka,f
Marczewski-Mroczka,f
Mareczka,f
Marek-Majka,f
Margietka,f
Marika,f
Marka,f
Markefka,f
Markert-Konopka,f
Markewka,f
Markiefka,f
Markiewka,f
Markocki-Mączka,f
Markowski-Grodzka,f
Markowski-Najmrodzka,f
Markowski-Rzepka,f
Markuszka,f
Markwitz-Michułka,f
Marmucki-Lalka,f
Maronka,f
Maroszka,f
Marówka,f
Marszałek-Szpilka,f
Marszałkowski-Fierka,f
Marteczka,f
Martenka,f
Marteńka,f
Martinka,f
Martka,f
Martowicz-Dutka,f
Martuszka,f
Martychewicz-Rzepka,f
Martyka,f
Martyniuk-Marchewka,f
Martynka,f
Marunowka,f
Maruszewski-Czajka,f
Maruszka,f
Maruwka,f
Maryjka,f
Marynka,f
Marynowicz-Hetka,f
Maryśka,f
Marzątka,f
Marzec-Rolka,f
Marzotka,f
Maschka,f
Masewicz-Pełka,f
Masibrodzka,f
Maskowicz-Dotka,f
Maslonka,f
Masłanka,f
Masłyka,f
Mastka,f
Mastrzykowski-Mika,f
Mastyka,f
Maszka,f
Maszlanka,f
Maśka,f
Maślana-Ślączka,f
Maślanka,f
Maśląka,f
Maślonka,f
Matarewicz-Miarka,f
Mataszka,f
Mataśka,f
Matczuk-Wątróbka,f
Matecki-Makówka,f
Matejanka,f
Matejka,f
Matelka,f
Matene-Gratka,f
Mateńka,f
Mateńko-Pałka,f
Materka,f
Matheanka,f
Matjeka,f
Matkowski-Kukiełka,f
Matloka,f
Matłoka,f
Matoszka,f
Matula-Szpyrka,f
Matulka,f
Matuszek-Gałązka,f
Matuszewka,f
Matuszewski-Szłapka,f
Matuszka,f
Matuszkiewicz-Wódka,f
Matyjanka,f
Matyjas-Golonka,f
Matyjaszczyk-Ciarka,f
Matyka,f
Matyla-Pyszka,f
Matynka,f
Matyńka,f
Matysiak-Szczotka,f
Matys-Martinka,f
Matzka,f
Mayka,f
Mayzner-Zawadzka,f
Mazajka,f
Mazanka,f
Mazepka,f
Maziarczyk-Kijanka,f
Maziarka,f
Maziarz-Libionka,f
Maziarz-Lipka,f
Maziarz-Partyka,f
Maznyczka,f
Mazurek-Kosobudzka,f
Mazurek-Różczka,f
Mazurek-Szczuka,f
Mazurek-Zgódka,f
Mazurkiewicz-Olendzka,f
Mazurkiewicz-Zborka,f
Mazurkiewicz-Ziajka,f
Mazur-Kluczka,f
Mazur-Nagórka,f
Mazur-Pokryszka,f
Mazur-Rzepka,f
Mazur-Sroka,f
Mazur-Stążka,f
Mazur-Włuka,f
Mącior-Majka,f
Mączka,f
Mączka-Bierówka,f
Mądrowski-Kawka,f
Mąka,f
Mątewka,f
Medźwiedzka,f
Mejer-Boryczka,f
Mejka,f
Mejran-Wetoszka,f
Meka,f
Mekka,f
Melka,f
Mełeszka,f
Mełka,f
Memełka,f
Mendak-Pustułka,f
Mendalka,f
Mendelewski-Ceranka,f
Mendryka,f
Mendyka,f
Menka,f
Mentha-Żmigrodzka,f
Mentka,f
Mentryka,f
Mereszka,f
Merka,f
Meronka,f
Mertka,f
Mertuszka,f
Meszka,f
Metelka,f
Metiółka,f
Metka,f
Metryka,f
Metta-Pieszka,f
Metyka,f
Metyryka,f
Meyka,f
Męczka,f
Męczyński-Konieczka,f
Mędrala-Budka,f
Mędrala-Kafka,f
Mędyka,f
Męka,f
Mętka,f
Mgiełka,f
Miałka,f
Mianowski-Lipka,f
Miarecki-Liszka,f
Miareczka,f
Miarka,f
Miazek-Krzemionka,f
Miazgowka,f
Michaczka,f
Michalak-Kawka,f
Michalak-Połomka,f
Michalczyk-Piętka,f
Michalewski-Mogiełka,f
Michalik-Lipka,f
Michalik-Surówka,f
Michalski-Kopka,f
Michalski-Nijaka,f
Michalski-Rzepka,f
Michałek-Krawontka,f
Michałka,f
Michałkiewicz-Szłapka,f
Michałkiewicz-Tyka,f
Michałowski-Liszka,f
Michałuszka,f
Michenka,f
Michnicki-Gałuszka,f
Michniew-Szylka,f
Michoń-Kukułka,f
Michotka,f
Michułka,f
Mickiewicz-Partyka,f
Micsutka,f
Micyk-Sojka,f
Miczajka,f
Miczka,f
Mićka,f
Miechówka,f
Mieczyński-Gryczka,f
Miedzianka,f
Miedziejka,f
Mielczarek-Gomułka,f
Mielec-Trynka,f
Mielimaka,f
Mielimączka,f
Mielimąka,f
Mielimonka,f
Mieliwodzka,f
Mielka,f
Mielnicki-Kiełtyka,f
Mientka,f
Mienturka,f
Mierka,f
Miernik-Krukurka,f
Mieszkurka,f
Mietełka,f
Mietiółka,f
Mietiułka,f
Mietka,f
Międzobrodzka,f
Międzybrodzka,f
Mięka,f
Miętka,f
Miętus-Tryka,f
Migałka,f
Mihułka,f
Mika,f
Mika-Tlałka,f
Mikinka,f
Mikitka,f
Mikka,f
Mikluszka,f
Mikłuszka,f
Mikolka,f
Mikołajczyk-Kalembka,f
Mikołajka,f
Mikołajko-Rozwałka,f
Mikosz-Osika,f
Mikółka,f
Mikulanka,f
Mikulewicz-Terebka,f
Mikulka,f
Mikulski-Łuka,f
Mikulski-Mika,f
Mikułka,f
Milcarek-Synówka,f
Milewicz-Priedka,f
Milewski-Mączka,f
Milewski-Zielonka,f
Milimąka,f
Milka,f
Milówka,f
Miluszka,f
Miluśka,f
Miłek-Trzepaczka,f
Miłkowski-Apka,f
Miłkowski-Bronka,f
Miłobędzka,f
Miłogrodzka,f
Miłosiewicz-Piłka,f
Miniszewaka,f
Minodzka,f
Miodek-Sieczka,f
Miodoński-Rączka,f
Miodunka,f
Mioseka,f
Miotelka,f
Miotełka,f
Miotka,f
Miradzka,f
Miras-Mika,f
Miraszka,f
Mirączka,f
Mirecki-Trepka,f
Mirek-Zielonka,f
Mirewski-Huńka,f
Mirka,f
Mirkiewicz-Sieradzka,f
Mirodka,f
Miroszka,f
Mirosz-Motyka,f
Mirunka,f
Misarka,f
Mischka,f
Misiak-Gembka,f
Misiowiec-Zawadzka,f
Misiurka,f
Miskurka,f
Misterka,f
Misterka-Kosobudzka,f
Misurka,f
Miszalski-Jamka,f
Miszczak-Polka,f
Miszka,f
Miszkórka,f
Miszkurka,f
Misztal-Pełka,f
Misztela-Strzódka,f
Miśka,f
Miśkurka,f
Miśurka,f
Mitaszka,f
Miterka,f
Mitetzka,f
Mitka,f
Mitranka,f
Mitręga-Porąbka,f
Mitruk-Cegiołka,f
Mitschka,f
Mitszka,f
Mitzka,f
Mizerka,f
Mlądzka,f
Mląka,f
Mlonka,f
Młodzianka,f
Młodzianowski-Zgutka,f
Młodziński-Grądzka,f
Młynarczyk-Gryka,f
Mnich-Grzonka,f
Mnich-Lonka,f
Mobka,f
Moczka,f
Moczulski-Heluszka,f
Moczulski-Zgutka,f
Moćka,f
Modelski-Zielonka,f
Modranka,f
Mogiełka,f
Mogilka,f
Mogiłka,f
Mojduszka,f
Mojka,f
Mojka-Pawka,f
Mojsiejenka,f
Mojtyka,f
Mokka,f
Mokrynka,f
Mokrzka,f
Mokrzyka,f
Molawka,f
Molendzka,f
Molewka,f
Molicki-Jaskółka,f
Molka,f
Molski-Kurtyka,f
Mołka,f
Mołyka,f
Monczka,f
Monika,f
Moniszka,f
Monka,f
Montefka,f
Montewka,f
Mońka,f
Morajka,f
Moraszka,f
Morawiecki-Zawadzka,f
Morawka,f
Morawski-Górka,f
Mordaka,f
Mordalski-Pietruszka,f
Mordarka,f
Mordka,f
Morka,f
Morokiszka,f
Moros-Kulka,f
Morteczka,f
Mortka,f
Mosak-Rurka,f
Mosijaka,f
Moskiła-Melka,f
Moskwa-Braszka,f
Moslonka,f
Mosorka,f
Mostrąg-Kijanka,f
Moszanka,f
Moszka,f
Moszonka,f
Mościbrodzka,f
Mośka,f
Moteka,f
Motewka,f
Motłoka,f
Motyczka,f
Motyka,f
Motylski-Łopatka,f
Mozderka,f
Mozołowski-Szczuka,f
Moździer-Gralka,f
Moździerz-Sieradzka,f
Możejko-Pastewka,f
Mółka,f
Mówka,f
Mraka,f
Mroczek-Kiszka,f
Mroczek-Maślanka,f
Mroczka,f
Mroka,f
Mrowka,f
Mrówka,f
Mrówka-Braszka,f
Mróz-Czajka,f
Mrózek-Osinka,f
Mrukwa-Poziomka,f
Mruwka,f
Mryka,f
Mrzewka,f
Mrzygłodzka,f
Mrzywka,f
Muczajka,f
Muczayka,f
Muczka,f
Mućka,f
Mufka,f
Mulanka,f
Mulawka,f
Mulejka,f
Mulka,f
Mułka,f
Muńka,f
Mura-Mańka,f
Murańka,f
Muraszka,f
Murawiak-Sieradzka,f
Murawianka,f
Murawka,f
Musiaka,f
Musiałowski-Cierpka,f
Musiał-Posiewka,f
Musiał-Zielonka,f
Muszanka,f
Muszayka,f
Muszelik-Ołówka,f
Muszelski-Durka,f
Muszka,f
Muszyński-Rudzka,f
Mutka,f
Muttka,f
Mutyka,f
Muzika,f
Muzyczka,f
Muzyka,f
Muzyka-Żmudzka,f
Myakówka,f
Mycałka,f
Mycawka,f
Mycek-Stopka,f
Myczka,f
Myćka,f
Myka,f
Mykitka,f
Mylka,f
Myłka,f
Mysłowski-Majka,f
Myszka,f
Myśka,f
Naczka,f
Nadolna-Suszka,f
Nagorka,f
Nagórek-Muzyka,f
Nagórka,f
Nagrodzka,f
Nagurka,f
Najder-Kiszka,f
Najgrodzka,f
Najka,f
Najmrodzka,f
Najnigier-Krzechka,f
Nakoneczka,f
Nakonieczka,f
Nakonieczna-Synoradzka,f
Nalborski-Czajka,f
Nalepka,f
Nalewajka,f
Nalewka,f
Nałódka,f
Nałudka,f
Namysł-Maciołka,f
Namysłowski-Kierszka,f
Nantka,f
Nanzka,f
Napiórka,f
Napiwodzka,f
Napurka,f
Naramka,f
Narewka,f
Narkefka,f
Narkiewicz-Łuka,f
Narudzka,f
Naruszczka,f
Nasadka,f
Nasiadka,f
Nasiatka,f
Nasiek-Palka,f
Naskrentzka,f
Naskręt-Gałązka,f
Nasłyka,f
Natolski-Kostka,f
Natorski-Łanoszka,f
Nauka,f
Nawałka,f
Nawara-Słomka,f
Nawłoka,f
Nawotka,f
Nawrocik-Szyszka,f
Nawrocki-Kiełtyka,f
Nawrocki-Partyka,f
Nawrot-Modranka,f
Nazderka,f
Ndoloka,f
Nejman-Dutka,f
Nekanda-Trepka,f
Nelka,f
Nełka,f
Neniczka,f
Nerka,f
Netka,f
Neuman-Zawadzka,f
Newe-Brzózka,f
Nędza-Klejka,f
Nędzi-Pastuszka,f
Nędzka,f
Niaka,f
Niczka,f
Nićka,f
Nidzgorski-Kryczka,f
Nidziołka,f
Nidziółka,f
Niebudzka,f
Niechwiadowicz-Czapka,f
Nieczywka,f
Niedbałka,f
Niedziałka,f
Niedziela-Konopka,f
Niedziela-Smołka,f
Niedzielka,f
Niedzielski-Pacuszka,f
Niedziołka,f
Niedzióka,f
Niedziółka,f
Niedziułka,f
Niedzwiedzka,f
Niedźwiedzka,f
Niedżwiedzka,f
Nieliwodzka,f
Nieliwódzka,f
Niemcewicz-Kukułka,f
Niemczyk-Bułka,f
Niemiec-Kukułka,f
Niemiec-Rączka,f
Niemierka,f
Niemirka,f
Niemirski-Łytka,f
Niemsowicz-Rzepka,f
Nieradka,f
Nieradtka,f
Nieradzka,f
Nieratka,f
Nierodka,f
Niesiobędzka,f
Niesiołowski-Wędzka,f
Niesporek-Kostka,f
Niestieruk-Cienka,f
Niestrój-Mąka,f
Nietrzebka,f
Nietrzepka,f
Nietupski-Szoka,f
Niewiarowski-Konka,f
Niewiński-Mączka,f
Niewitecki-Mączka,f
Niewodzka,f
Niewulski-Zawadzka,f
Niezgodzka,f
Niezgódka,f
Niezgódzka,f
Nijaka,f
Nika,f
Nikodem-Kądziołka,f
Niłobędzka,f
Niniczka,f
Nisiobędzka,f
Niski-Marchewka,f
Nitka,f
Nitschka,f
Nittka,f
Nitwinka,f
Nitzka,f
Niuńka,f
Niwiński-Górka,f
Niwka,f
Niziński-Talaśka,f
Nizka,f
Niżygorodzka,f
Nocoń-Tyka,f
Noczyński-Buszka,f
Nodzyński-Gałuszka,f
Nogawka,f
Nogowski-Zawadzka,f
Nolewaika,f
Nolewajka,f
Nolka,f
Nolywajka,f
Nońka,f
Norski-Borówka,f
Nosal-Majka,f
Noskowicz-Czajka,f
Noszka,f
Notka,f
Nowacki-Jagodzka,f
Nowacki-Ośka,f
Nowacki-Waliszka,f
Nowadzka,f
Nowak-Beskidzka,f
Nowak-Cegiełka,f
Nowak-Czajka,f
Nowak-Habinka,f
Nowak-Kawka,f
Nowak-Kleczka,f
Nowak-Krupka,f
Nowak-Kryczka,f
Nowak-Kukuryka,f
Nowak-Marchewka,f
Nowak-Mrówka,f
Nowakowski-Sperka,f
Nowakowski-Zielonka,f
Nowak-Pieczka,f
Nowak-Piłka,f
Nowak-Przygodzka,f
Nowak-Sroka,f
Nowak-Tuliszka,f
Nowak-Władyka,f
Nowatka,f
Nowelli-Werewka,f
Nowicki-Morawka,f
Nowicki-Przygodzka,f
Nowiczka,f
Nowina-Konopka,f
Nowinka,f
Nowitzka,f
Nowochodzka,f
Nowogradzka,f
Nowogrodzka,f
Nowogródzka,f
Noworodzka,f
Noworyta-Budka,f
Noworyta-Golonka,f
Nowosadzka,f
Nowosielski-Fuławka,f
Nowosielski-Mitka,f
Nowotarski-Grubka,f
Nowotarski-Ropka,f
Nowotka,f
Nozderka,f
Nożka,f
Nóżka,f
Nużka,f
Nyczka,f
Nyćka,f
Nyka,f
Nymka,f
Nynka,f
Nyrka,f
Nyszka,f
Nytka,f
Obalka,f
Obałka,f
Obarski-Górka,f
Obiegałka,f
Obłudka,f
Obórka,f
Obrączka,f
Obrodzka,f
Obronczka,f
Obruśnik-Żyłka,f
Obrycki-Partyka,f
Obrzut-Cholewka,f
Obsulewicz-Palmąka,f
Obszyński-Pączka,f
Obuchowicz-Łabędzka,f
Ochab-Gruszka,f
Ochendóżka,f
Ochenduszka,f
Ochęduszka,f
Ochman-Rudzka,f
Ochodzka,f
Ochojka,f
Ochwał-Brzezinka,f
Ociepka,f
Ocipka,f
Ocziepka,f
Oczkowski-Jesionka,f
Oczkowski-Papka,f
Odróbka,f
Odyniecki-Ogrodzka,f
Ogiewka,f
Ogiński-Łagiewka,f
Oględzka,f
Ogłoszka,f
Ogłuszka,f
Ogorka,f
Ogos-Mika,f
Ogórek-Opałka,f
Żalis,u
Żalisz,u
Żal-Mateja,u
Żalmierunaś,u
Żaloudik,u
Żalowie,u
Żalpolak,u
Żaluk,u
Żaława,u
Żałek,u
Żałko,u
Żałoba,u
Żałobiński-Meyer,u
Żałobna,u
Żałobniak,u
Żałobnik,u
Żałobny,u
Żałopa,u
Żałowicz,u
Żałudziewicz,u
Żambo,u
Żamejc,u
Żamejć,u
Żamoić,u
Żamojcin,u
Żamojć,u
Żamojda,u
Żamojda-Rak,u
Żamojdo,u
Żamojduk,u
Żamojdzik,u
Żamojta,u
Żamojtel,u
Żamojto,u
Żamojtuk,u
Żan,u
Żanda,u
Żandar,u
Żandara,u
Żandarczuk,u
Żandarek,u
Żandarmów,u
Żandarys,u
Żanecki-Trojan,u
Żanet,u
Żanko,u
Żanlar,u
Żanna,u
Żany,u
Żańczak,u
Żar,u
Żaraś,u
Żaraza,u
Żarczuk,u
Żarczyński-Bryksy,u
Żarczyński-Czech,u
Żardecki-Gutsche,u
Żardecki-Raczew,u
Żardin,u
Żardulewicz,u
Żardzin,u
Żardzin-Żurek,u
Żarejko,u
Żarek,u
Żareń,u
Żark,u
Żarkiewicz,u
Żarko,u
Żarković,u
Żarkow,u
Żarkowski-Prus,u
Żarków,u
Żarlak,u
Żarlok,u
Żarłak,u
Żarłok,u
Żarna,u
Żarnach,u
Żarnaczuk,u
Żarnatal,u
Żarnecki-Bareja,u
Żarnecki-Biały,u
Żarniak,u
Żarniewicz,u
Żarnik,u
Żarnoca,u
Żarnoch,u
Żarnotal,u
Żarnowiec,u
Żarnowiecki-Olcha,u
Żarnowski-Adamczyk,u
Żarnowski-Alekoglu,u
Żarnowski-Golla,u
Żarnowski-Kuśnierz,u
Żarnowski-Lis,u
Żarnowski-Łukasik,u
Żarnowski-Wajdziak,u
Żarnowski-Wawok,u
Żarnowy,u
Żaroffe,u
Żaroffe-Preuss,u
Żaron,u
Żaroń,u
Żaroń-Kokietek,u
Żarow,u
Żarowiak,u
Żarow-Nitoń,u
Żarowski-Homik,u
Żaród,u
Żarów,u
Żarski-Bieniasz,u
Żarski-Jakubiniec,u
Żaruk,u
Żary,u
Żaryn,u
Żaryn-Zawada,u
Żaryń,u
Żatkiewicz,u
Żator,u
Żatuchin,u
Żawko,u
Żaworonek,u
Żawryd,u
Żazula,u
Żaźlak,u
Żąb,u
Żąbik,u
Żąda,u
Żądeł,u
Żądełek,u
Żądlak,u
Żądło,u
Żądłowie,u
Żądziuk,u
Żątek,u
Żbankow,u
Żbel,u
Żbieć,u
Żbik,u
Żbik-Głodkiewicz,u
Żbikiewicz,u
Żbik-Koza,u
Żbikowski-Baran,u
Żbikowski-Czajnik,u
Żbikowski-Hus,u
Żbikowski-Kostrzewa,u
Żbikowski-Nyc,u
Żbikowski-Patrzałek,u
Żbikowski-Sobieraj,u
Żbikowski-Torbus,u
Żbikowski-Zdun,u
Żbik-Szkuta,u
Żdan,u
Żdaniec,u
Żdaniuk,u
Żdanko,u
Żdanow,u
Żdanowicz,u
Żdanuk,u
Żdziebło,u
Żdzuj,u
Żdżalik,u
Żeber,u
Żeberek,u
Żeberkiewicz,u
Żeberkowicz,u
Żebiałowicz,u
Żebiełowicz,u
Żebiłowicz,u
Żebracki-Nicpoń,u
Żebrak,u
Żebranowicz,u
Żebranowicz-Szarek,u
Żebrik,u
Żebro,u
Żebrok,u
Żebroń,u
Żebrowicz,u
Żebrowski-Boral,u
Żebrowski-Buderacky,u
Żebrowski-Dudek,u
Żebrowski-Jacyna,u
Żebrowski-Jarosz,u
Żebrowski-Juszczyk,u
Żebrowski-Kosek,u
Żebrowski-Kruk,u
Żebrowski-Kuleta,u
Żebrowski-Kurek,u
Żebrowski-Łupina,u
Żebrowski-Perz,u
Żebrowski-Pilch,u
Żebrowski-Rosak,u
Żebrowski-Rożek,u
Żebrowski-Sekunda,u
Żebrowski-Sibila,u
Żebrowski-Spittal,u
Żebrowski-Stoppel,u
Żebrowski-Szulc,u
Żebrowski-Szymusik,u
Żebrowski-Zych,u
Żebrun,u
Żebruń,u
Żebryk,u
Żebura,u
Żech,u
Żechaluk,u
Żechałko,u
